user_id,skill_seq,problem_seq,timestamp,correct_seq
2651,"[9, 10, 6, 6, 10, 37, 6, 58, 45, 45, 58, 58, 45, 37, 6, 6, 37, 37, 6, 6, 37, 37, 6, 6, 9, 6, 9, 37, 6, 9, 6, 4, 66, 4, 4, 4, 66, 66, 14, 14, 14, 14, 40, 6, 14, 6, 7, 7, 7, 7]","[2260, 1430, 1430, 1471, 1471, 1818, 1818, 8371, 8371, 8419, 8419, 8420, 8420, 1763, 1763, 1869, 1869, 1760, 1760, 1738, 1738, 1724, 1724, 1426, 1426, 1425, 1425, 1612, 1612, 1567, 1567, 936, 11484, 1018, 965, 1068, 11444, 11478, 2961, 2973, 3007, 2954, 1528, 1528, 1546, 1546, 2023, 1972, 1913, 1922]","[96453, 15297, 15297, 9187, 9187, 51891, 51891, 84875, 84875, 12797, 12797, 56140, 56140, 38875, 38875, 29937, 29937, 24172, 24172, 31000, 31000, 32015, 32015, 65203, 65203, 88563, 88563, 34688, 34688, 70125, 70125, 26000, 16844, 22937, 15203, 11344, 24234, 17390, 30859, 19437, 18922, 14656, 30469, 30469, 38766, 38766, 26235, 30484, 11046, 21140]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
246,"[82, 82, 32, 32, 32, 32, 32, 32, 32, 30, 30, 42, 81, 96, 56, 56, 56, 56, 56, 56, 56, 46, 20, 20, 20, 20, 2, 2, 2, 2, 2, 2, 2, 2, 30, 49, 49, 49, 49, 96, 96, 96, 96, 96, 96, 97, 97, 97, 39, 46]","[12954, 12938, 6114, 5996, 5985, 5988, 5965, 5964, 6102, 5556, 5577, 7799, 12511, 14409, 10357, 10373, 10374, 10330, 10375, 10370, 10376, 8580, 4043, 4044, 3848, 4045, 431, 458, 430, 459, 460, 461, 447, 441, 5497, 9336, 9281, 9124, 9111, 14430, 14431, 14432, 14433, 14434, 14435, 14542, 14513, 14614, 7649, 7649]","[43028, 34387, 16619, 12732, 8417, 16139, 11741, 4928, 6499, 25466, 14221, 18289, 12300, 22956, 26258, 7849, 2345, 9365, 2457, 8982, 2792, 20899, 44892, 8848, 6911, 8013, 31596, 14337, 45476, 13538, 8392, 4815, 7671, 30213, 1946, 137447, 154093, 48802, 38854, 8932, 10486, 15269, 32762, 12244, 6850, 181760, 27649, 11497, 577074, 577074]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]"
1565,"[98, 98, 119, 119, 119, 119, 119, 119, 119, 119, 98, 98, 98, 98, 98, 98, 98, 58, 104, 58, 104, 104, 58, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 29, 29, 29, 29, 89]","[14788, 15250, 17563, 17541, 17476, 17358, 17408, 17397, 17580, 17547, 14692, 14693, 14694, 14695, 14748, 14690, 14684, 10805, 10805, 11000, 11000, 10978, 10978, 16474, 16496, 16497, 16498, 16526, 16527, 16528, 16529, 16480, 16481, 16482, 16483, 16544, 16545, 16546, 16547, 16512, 16541, 16542, 16543, 16513, 16514, 5119, 5157, 5175, 4997, 13854]","[39951, 54865, 58586, 71892, 44346, 71407, 54685, 42668, 41289, 41695, 139718, 9947, 29265, 11937, 108787, 43784, 57424, 194543, 194543, 54673, 54673, 47160, 47160, 76335, 4138, 7583, 37453, 32448, 15217, 18614, 21989, 31655, 11168, 4974, 28527, 70163, 11593, 5007, 27134, 15196, 31735, 10701, 29647, 35417, 17458, 48259, 44035, 18964, 31559, 35020]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]"
4398,"[33, 32, 82, 80, 22, 80, 22, 22, 80, 80, 22, 98, 104, 104, 104, 104, 104, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 49, 49, 49, 49, 98, 56, 26, 12, 98, 14, 14, 25, 33, 119, 30, 98, 58, 45, 45, 58, 58, 45]","[6118, 6118, 13112, 4278, 4278, 4161, 4161, 4340, 4340, 4339, 4339, 14689, 16415, 16403, 16401, 16387, 16410, 14050, 14116, 14065, 14049, 14067, 14114, 14048, 14111, 14063, 14058, 14110, 9390, 9379, 9091, 9387, 15612, 10345, 4676, 2546, 15540, 2970, 2963, 4407, 6514, 17522, 5730, 14779, 8341, 8341, 8359, 8359, 8342, 8342]","[667916, 667916, 529342, 460045, 460045, 181309, 181309, 335982, 335982, 231582, 231582, 285371, 194672, 75637, 121873, 448350, 126106, 121726, 54117, 56960, 66582, 67509, 63028, 59200, 245442, 514428, 344494, 129048, 19026, 15717, 8043, 77610, 1466882, 34794, 411248, 32692, 208900, 207045, 87510, 26723, 150911, 18689, 9825, 1345235, 380344, 380344, 146200, 146200, 114421, 114421]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4029,"[55, 45, 55, 55, 55, 55, 37, 37, 55, 55, 45, 55, 55, 45, 45, 55, 45, 55, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 82, 82, 82, 82, 82, 82]","[10236, 8338, 8338, 10235, 10220, 7429, 7429, 7393, 7393, 10234, 8256, 8256, 8268, 8268, 8288, 8288, 8283, 8283, 11906, 12066, 12137, 12009, 12146, 11963, 12154, 12182, 11929, 11969, 12164, 12006, 12079, 12101, 12604, 12772, 12798, 12590, 12522, 12782, 12621, 12906, 12907, 12766, 12783, 12395, 13001, 13022, 12941, 12947, 12986, 12933]","[40337, 61588, 61588, 5157, 4923, 184446, 184446, 7500, 7500, 3927, 17134, 17134, 5029, 5029, 3838, 3838, 12098, 12098, 4344, 6293, 8669, 27171, 4638, 9457, 7206, 21827, 17815, 3015, 1710, 1783, 1224, 7077, 2622, 4811, 5125, 7913, 6454, 3069, 6131, 3808, 2365, 6845, 6862, 9847, 2177, 70335, 4879, 13169, 79934, 15280]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]"
2864,"[38, 82, 82, 82, 82, 37, 55, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 82, 82, 82, 82, 82, 82, 82, 82, 82, 55, 55, 45, 55, 55, 55, 45, 37, 55, 55, 45, 55]","[7468, 13048, 12943, 13061, 13005, 7409, 7409, 12105, 12155, 11993, 12009, 12058, 12053, 12182, 11940, 11944, 12150, 12169, 11956, 12149, 12211, 12024, 11965, 12017, 11941, 11971, 12046, 11928, 12025, 12986, 12938, 12967, 12958, 13009, 12914, 12972, 12939, 12974, 10222, 10241, 8275, 8275, 10227, 8259, 8259, 7413, 7413, 8333, 8333, 10239]","[62625, 92594, 46281, 62250, 39562, 13509, 13509, 9796, 13287, 8839, 6921, 5070, 49321, 7639, 9572, 8325, 7264, 9619, 19416, 8449, 18527, 5080, 15750, 7249, 15859, 8839, 6000, 8389, 6375, 18720, 51397, 16951, 13186, 14221, 15907, 32536, 12208, 8839, 7951, 5739, 23655, 23655, 4783, 40134, 40134, 6064, 6064, 17731, 17731, 4924]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]"
4023,"[14, 14, 14, 14, 10, 5, 5, 11, 5, 10, 8, 5, 5, 8, 5, 9, 5, 10, 8, 5, 5, 8, 9, 5, 8, 5, 5, 8, 7, 7, 7, 7, 7, 7, 7, 82, 82, 82, 82, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[2971, 3008, 2993, 2991, 1271, 1271, 1123, 1123, 1130, 1130, 1124, 1124, 1254, 1254, 1292, 1292, 1359, 1359, 1161, 1161, 1214, 1214, 1128, 1128, 1204, 1204, 1361, 1361, 2073, 1962, 2053, 2074, 1959, 1975, 2080, 12954, 13065, 12956, 12965, 3103, 3063, 3094, 3042, 3035, 3135, 3136, 3137, 3138, 3031, 3061]","[2047, 1625, 2313, 1734, 1406, 1406, 1937, 1937, 14265, 14265, 5031, 5031, 2047, 2047, 5547, 5547, 2234, 2234, 2203, 2203, 1687, 1687, 2172, 2172, 1875, 1875, 2078, 2078, 1375, 1531, 1531, 2282, 1812, 1657, 1593, 2125, 1968, 17453, 8656, 70171, 12812, 12828, 8734, 6391, 20391, 22718, 37234, 83624, 44297, 18782]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]"
4881,"[48, 48, 48, 48, 42, 82, 42, 98, 98, 98, 98, 98, 98, 4, 49, 96, 81, 82, 82, 82, 82, 82, 7, 81, 98, 79, 79, 79, 79, 44, 7, 34, 98, 81, 80, 80, 80, 80, 80, 80, 80, 80, 47, 81, 41, 41, 41, 41, 41, 37]","[8830, 8804, 8797, 8776, 7924, 12964, 7877, 15116, 14770, 15583, 15154, 14706, 14772, 943, 9151, 14499, 12823, 12972, 12989, 12986, 13019, 12920, 2103, 12699, 15626, 12001, 11927, 12076, 12078, 2011, 2011, 6867, 15027, 12589, 12314, 12315, 12340, 12323, 12334, 12322, 12316, 12343, 8693, 12577, 7762, 7773, 7752, 7775, 7726, 7391]","[90365, 36922, 28238, 27101, 41532, 100687, 20297, 38049, 17369, 11406, 19856, 12282, 21004, 66868, 73149, 24957, 54586, 34743, 30671, 27892, 23328, 49773, 46616, 37041, 36501, 64084, 13999, 21879, 17746, 62349, 62349, 22463, 33559, 17874, 94309, 41376, 12013, 26586, 14491, 31497, 20108, 27709, 239998, 63782, 68568, 15343, 7557, 11051, 24262, 65660]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]"
2796,"[46, 34, 35, 34, 46, 35, 34, 35, 46, 82, 79, 51, 51, 51, 51, 51, 51, 44, 48, 1, 44, 49, 49, 49, 49, 49, 49, 49, 51, 29, 23, 29, 23, 22, 23, 29, 29, 9, 14, 14, 40, 6, 11, 6, 10, 6, 10, 37, 6, 37]","[6871, 6871, 6871, 6877, 6877, 6877, 7090, 7090, 7090, 13033, 12110, 9669, 9709, 9644, 9680, 9759, 9812, 8163, 8834, 301, 301, 9173, 9203, 9216, 9286, 9254, 9265, 9386, 9735, 4396, 4396, 4390, 4390, 4274, 4381, 4381, 5180, 2307, 2954, 2976, 1563, 1563, 2378, 1577, 1577, 1377, 1377, 1792, 1792, 1757]","[22364, 22364, 22364, 28287, 28287, 28287, 67456, 67456, 67456, 60196, 8736, 26765, 20735, 48551, 27448, 20976, 17376, 14999, 103882, 46758, 46758, 23437, 19869, 107275, 13758, 18279, 16101, 23035, 72964, 39547, 39547, 39236, 39236, 53069, 14638, 14638, 50842, 142808, 21269, 15643, 52898, 52898, 27577, 9330, 9330, 11082, 11082, 37922, 37922, 5380]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
3212,"[37, 37, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 81, 81, 81, 81, 81, 58, 81, 81, 81, 81, 81, 81, 81, 46, 46, 80, 80, 80, 80, 80, 80, 80, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]","[7383, 7350, 11907, 11925, 11945, 12061, 12078, 12068, 12127, 12090, 11998, 11994, 12102, 12719, 12496, 12731, 12594, 12499, 10807, 12407, 12703, 12808, 12742, 12662, 12417, 12400, 8554, 8528, 12319, 12341, 12324, 12334, 12322, 12338, 12314, 5727, 5528, 5638, 5581, 5450, 5708, 5747, 5499, 5452, 5573, 5513, 5699, 5622, 5514, 5706]","[149505, 64823, 18592, 13577, 39996, 35012, 46058, 17592, 19483, 43168, 31890, 35093, 23031, 24531, 14421, 3375, 21484, 21641, 146225, 74807, 8219, 9718, 24170, 26794, 10765, 21639, 5562, 3109, 33231, 30185, 23201, 8406, 28095, 22235, 22391, 29061, 12765, 8672, 16780, 6484, 16296, 9937, 21608, 10859, 52950, 14531, 15108, 9109, 5953, 6812]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]"
103,"[46, 46, 34, 35, 34, 35, 46, 35, 46, 34, 96, 96, 96, 96, 96, 96, 96, 97, 97, 97, 97, 97, 46, 46, 46, 46, 46, 44, 54, 49, 49, 49, 49, 36, 50, 52, 52, 52, 52, 52, 49, 49, 49, 49, 49, 56, 49, 49, 49, 49]","[6819, 6926, 6926, 6926, 6880, 6880, 6880, 6855, 6855, 6855, 14387, 14388, 14389, 14390, 14391, 14343, 14385, 14571, 14526, 14516, 14572, 14573, 8550, 8482, 8519, 8500, 8552, 8093, 10141, 9205, 9206, 9142, 9178, 7234, 9560, 9897, 9898, 9886, 9854, 9899, 9207, 9200, 9144, 9208, 9209, 10320, 9139, 9210, 9184, 9165]","[97246, 118983, 118983, 118983, 118874, 118874, 118874, 83602, 83602, 83602, 7396, 23511, 19166, 16994, 26921, 19243, 8299, 62234, 48638, 43258, 71640, 36598, 88887, 4430, 6576, 9164, 5788, 48735, 49193, 47755, 44387, 22669, 10750, 8400, 33447, 8846, 18255, 6238, 20647, 5333, 19737, 7161, 7374, 10668, 6477, 7264, 16182, 39807, 38209, 23431]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]"
2835,"[24, 44, 1, 1, 44, 24, 24, 31, 48, 1, 24, 31, 48, 1, 9, 0, 9, 0, 11, 0, 0, 11, 0, 9, 1, 49, 31, 31, 1, 49, 31, 1, 24, 31, 1, 49, 44, 1, 44, 1, 49, 31, 1, 49, 31, 1, 12, 13, 13, 55]","[259, 259, 259, 255, 255, 255, 310, 310, 310, 310, 312, 312, 312, 312, 25, 25, 56, 56, 98, 98, 55, 55, 63, 63, 364, 364, 364, 339, 339, 339, 375, 375, 375, 141, 141, 141, 222, 222, 180, 180, 245, 245, 245, 296, 296, 296, 2633, 2756, 2751, 10240]","[101759, 101759, 101759, 52886, 52886, 52886, 67925, 67925, 67925, 67925, 72785, 72785, 72785, 72785, 49387, 49387, 18256, 18256, 5203, 5203, 17415, 17415, 9566, 9566, 85391, 85391, 85391, 50025, 50025, 50025, 43522, 43522, 43522, 22242, 22242, 22242, 130255, 130255, 31950, 31950, 94703, 94703, 94703, 17491, 17491, 17491, 22365, 26955, 14645, 5557]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1913,"[49, 49, 49, 49, 49, 49, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 13, 12, 4, 4, 4, 4, 4, 4, 11, 5, 5, 9, 11, 5, 10, 5, 5, 9, 0, 9, 0, 9, 9, 0, 0, 9, 9, 0, 0, 9, 12, 13, 13, 12]","[9098, 9168, 9226, 9179, 9099, 9244, 10256, 10255, 10262, 10251, 10277, 10250, 10252, 10261, 10258, 10276, 2456, 2456, 1001, 954, 953, 1013, 970, 928, 1291, 1291, 1302, 1302, 1323, 1323, 1359, 1359, 1360, 1360, 63, 63, 76, 76, 35, 35, 2, 2, 23, 23, 33, 33, 2522, 2522, 2471, 2471]","[6192, 4483, 2265, 3682, 2847, 24564, 29486, 9945, 14430, 47791, 7695, 3485, 6547, 2356, 2034, 3066, 2718, 2718, 16672, 7875, 6563, 7031, 3906, 5672, 51281, 51281, 30453, 30453, 13484, 13484, 18547, 18547, 21735, 21735, 7891, 7891, 5282, 5282, 18578, 18578, 5656, 5656, 4266, 4266, 4359, 4359, 7047, 7047, 1531, 1531]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
916,"[81, 79, 81, 79, 81, 55, 55, 37, 55, 45, 55, 45, 55, 97, 97, 97, 97, 97, 97, 68, 68, 82, 38, 38, 42, 38, 42, 38, 82, 59, 59, 59, 59, 59, 59, 69, 69, 70, 70, 70, 70, 70, 70, 47, 30, 47, 76, 98, 98, 98]","[12678, 12059, 12650, 12130, 12537, 10240, 7381, 7381, 8276, 8276, 8364, 8364, 10219, 14549, 14550, 14551, 14552, 14543, 14505, 11541, 11537, 13045, 7526, 7472, 7902, 7497, 7914, 7506, 12991, 11289, 11278, 11280, 11290, 11288, 11285, 11603, 11604, 11644, 11621, 11613, 11626, 11610, 11639, 8744, 5781, 8626, 11695, 14747, 14688, 15506]","[8790, 16410, 7434, 16161, 5220, 4431, 7708, 7708, 8218, 8218, 7239, 7239, 4000, 78898, 250589, 31471, 8685, 160403, 83109, 80472, 42015, 15971, 62199, 40040, 66331, 24461, 15347, 12646, 112235, 129300, 36941, 60534, 122471, 89450, 24513, 171239, 73446, 478666, 57024, 48247, 39955, 78389, 35814, 135917, 15003, 9476, 43329, 132812, 80297, 19401]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
4993,"[82, 17, 17, 17, 17, 20, 20, 51, 29, 12, 98, 14, 14, 25, 13, 13, 13, 13, 97, 98, 56, 6, 10, 10, 6, 1, 44, 49, 31, 1, 1, 44, 1, 49, 31, 7, 7, 7, 7, 93, 93, 93, 93, 93, 93, 93, 93, 32, 14, 6]","[12924, 3527, 3509, 3531, 3532, 3945, 3912, 9700, 5061, 2583, 15567, 2981, 3007, 4504, 2810, 2805, 2826, 2789, 14525, 15314, 10293, 1571, 1571, 1512, 1512, 367, 367, 181, 181, 181, 222, 222, 278, 278, 278, 1913, 2007, 1924, 1982, 14054, 14060, 14068, 14109, 14059, 14049, 14050, 14070, 6198, 3025, 1723]","[127453, 4875, 3032, 10719, 3172, 3312, 21906, 42578, 29687, 9390, 37328, 8187, 9781, 50641, 16203, 141156, 24843, 63828, 87500, 21125, 11093, 176453, 176453, 11766, 11766, 71766, 71766, 7562, 7562, 7562, 21687, 21687, 163574, 163574, 163574, 7250, 7266, 3953, 5563, 16875, 72375, 200781, 17063, 13062, 21281, 25016, 62610, 3235, 8938, 652484]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]"
668,"[36, 36, 36, 36, 36, 36, 46, 46, 46, 46, 46, 46, 46, 56, 56, 56, 56, 56, 56, 56, 56, 56, 98, 98, 98, 98, 98, 3, 121, 121, 3, 3, 121, 121, 3, 3, 121, 121, 3, 3, 121, 121, 3, 3, 121, 3, 121, 121, 3, 3]","[7310, 7270, 7327, 7250, 7243, 7238, 8523, 8515, 8489, 8549, 8562, 8514, 8546, 10324, 10377, 10290, 10349, 10390, 10321, 10389, 10317, 10379, 15442, 15443, 15392, 14865, 15444, 828, 828, 829, 829, 752, 752, 675, 675, 587, 587, 627, 627, 614, 614, 585, 585, 711, 711, 820, 820, 722, 722, 713]","[20686, 13041, 14446, 20623, 19921, 17815, 48687, 24867, 147217, 40903, 28314, 21481, 23119, 36348, 47892, 24117, 18611, 21138, 14555, 36441, 20576, 54381, 36913, 9290, 16014, 7748, 12122, 102583, 102583, 59497, 59497, 56134, 56134, 64645, 64645, 92469, 92469, 100670, 100670, 87893, 87893, 85978, 85978, 92380, 92380, 89107, 89107, 55536, 55536, 47299]","[0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]"
3609,"[98, 99, 99, 99, 99, 63, 63, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 30, 30, 30, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]","[14730, 15771, 15838, 15839, 15840, 11436, 11428, 15768, 15769, 15852, 15888, 15889, 15890, 15733, 15919, 15721, 16089, 15790, 15791, 15792, 15793, 15798, 15969, 15833, 15878, 15879, 15880, 15866, 15867, 5452, 5653, 5643, 14696, 15311, 15312, 15313, 14979, 15022, 15012, 15429, 15430, 15431, 14681, 15388, 15389, 15390, 14738, 14881, 15023, 15024]","[6996, 5835, 14191, 3589, 3077, 4642, 2955, 5516, 4752, 4450, 2681, 2565, 2062, 3395, 10594, 2612, 3824, 3581, 2943, 3999, 2085, 4074, 5120, 6267, 3481, 1942, 3228, 5603, 5784, 22050, 9001, 3938, 26816, 16455, 20362, 28051, 9548, 13033, 66337, 3250, 4516, 38740, 32004, 5313, 7329, 3063, 3204, 51664, 29739, 2016]","[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
557,"[6, 8, 8, 6, 6, 8, 8, 6, 6, 8, 10, 6, 6, 10, 11, 6, 6, 11, 9, 6, 6, 9, 9, 6, 6, 9, 9, 6, 6, 8, 8, 6, 8, 6, 6, 8, 8, 6, 6, 8, 9, 6, 6, 9, 9, 6, 6, 9, 9, 6]","[1484, 1484, 1535, 1535, 1434, 1434, 1582, 1582, 1459, 1459, 1500, 1500, 1542, 1542, 1527, 1527, 1472, 1472, 1426, 1426, 1602, 1602, 1380, 1380, 1567, 1567, 1587, 1587, 1463, 1463, 1412, 1412, 1510, 1510, 1366, 1366, 1464, 1464, 1553, 1553, 1519, 1519, 1469, 1469, 1539, 1539, 1475, 1475, 1368, 1368]","[588000, 588000, 209626, 209626, 280102, 280102, 320994, 320994, 214237, 214237, 13302, 13302, 12614, 12614, 36390, 36390, 17546, 17546, 157257, 157257, 186403, 186403, 358662, 358662, 205798, 205798, 215182, 215182, 10981, 10981, 248418, 248418, 191788, 191788, 267065, 267065, 70995, 70995, 48133, 48133, 176314, 176314, 193128, 193128, 106675, 106675, 196711, 196711, 89633, 89633]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]"
3915,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 78, 80, 80, 80, 80, 80, 80, 80, 82, 82, 82, 82, 82, 78, 78, 78, 78]","[12323, 12336, 12320, 12321, 12330, 12331, 12343, 12315, 12340, 12332, 12334, 12317, 12324, 12328, 12337, 12333, 12319, 12338, 12342, 12327, 12329, 12339, 12326, 13019, 12941, 12959, 13001, 12917, 12913, 13072, 12986, 12926, 12989, 11775, 12314, 12316, 12322, 12325, 12341, 12335, 12318, 12935, 12942, 12960, 12952, 13022, 11721, 11769, 11792, 11724]","[11494, 9488, 3136, 2285, 3857, 3237, 14563, 6757, 338567, 1916, 12224, 16225, 18281, 19363, 24910, 2586, 1796, 2133, 2805, 1405, 2036, 1636, 1540, 146087, 4044, 205479, 2351, 4030, 2381, 220935, 1981, 9229, 1421, 18970, 8328, 10643, 62456, 28541, 12037, 20905, 2862, 29666, 10341, 17973, 76409, 9579, 5481, 54861, 9037, 14199]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
